dox	time	image	cell	c_area	n_area	Fli1	Cdh5	Flk1	Etv2	Pdgfra	Snail1	FP	n_Fli1	n_Cdh5	n_Flk1	n_Etv2	n_Pdgfra	n_Snail1	n_FP	p_Etv2
150	0	17	5	2	18281	7799	0	0	0	0	0.000109403205513922	0.000218806411027843	0	0	0	0	0	0	0	0	0.0361483523528658
151	0	17	5	3	34650	19594	0	5.77200577200577e-05	0.00025974025974026	5.77200577200577e-05	0.000115440115440115	0.000317460317460317	0	0	0	0	0	0	0	0	0.0386907216494845
152	0	17	5	4	44038	21681	4.54153231300241e-05	0	9.08306462600481e-05	2.2707661565012e-05	0.000908306462600481	0.000613106862255325	2.2707661565012e-05	0	0	0	0	0	0	0	0.0377032885936996
153	0	17	5	5	22766	14771	0	4.39251515417728e-05	0.000351401212334183	0	0.000527101818501274	0.000527101818501274	0	0	0	0	0	0	0	0	0.0411699275607609
154	0	17	5	6	13499	8527	0	7.40795614489962e-05	0.000888954737387955	0	0.00111119342173494	0.00059263649159197	7.40795614489962e-05	0	0	0	0	0	0	0	0.0424583089011376
155	0	17	5	7	18618	10198	5.37114620259963e-05	0	0.000322268772155978	0.000107422924051993	0.00118165216457192	0.00059082608228596	0	0	0	0	0	1	0	0	0.0408878211414003
156	0	17	5	8	13494	11077	0.000148214021046391	0	0.000666963094708759	7.41070105231955e-05	0.00251963835778865	0.000370535052615977	7.41070105231955e-05	0	0	0	0	0	0	0	0.0401055339893473
157	0	17	5	9	51313	29229	0	0	0	3.89764776957106e-05	0.000448229493500672	0.000175394149630698	1.94882388478553e-05	0	0	0	0	0	0	0	0.0356272879674296
158	0	17	5	10	41299	24116	0	0	0.000460059565606915	7.26409840431972e-05	0.000581127872345577	0.000702196179084239	0	0	0	0	0	0	0	0	0.0395886548349643
159	0	17	5	11	24353	9335	4.10627027470948e-05	0	0.000615940541206422	4.10627027470948e-05	0.000492752432965138	0.000862316757688991	0	0	0	0	0	0	0	0	0.0398131762185324
160	0	17	5	12	25426	8708	0	0	0.000196649099347125	3.9329819869425e-05	0.00023597891921655	0.000825926217257925	0	0	0	0	0	0	0	0	0.0437511483693156
161	0	17	5	13	41877	24187	0.00019103565202856	4.775891300714e-05	0.00042983021706426	0.00011939728251785	0.00183871815077489	0.000883539890632089	4.775891300714e-05	0	0	0	0	0	0	0	0.0416347624757101
162	0	17	5	14	31058	14968	0.000128791293708545	3.21978234271363e-05	0.000386373881125636	0	0.000933736879386953	0.000901539055959817	3.21978234271363e-05	0	0	0	0	0	0	0	0.0394497594869054
163	0	17	5	15	43162	21133	0.000115842639358695	9.26741114869561e-05	0.0023168527871739	0.000115842639358695	0.00155229136740652	0.00104258375422826	0.000139011167230434	0	0	0	0	0	0	0	0.04225860029338
164	0	17	5	16	29287	19623	0.000136579369686209	3.41448424215522e-05	0.00143408338170519	0	0.00245842865435176	0.000443882951480179	6.82896848431044e-05	0	0	0	0	0	1	0	0.0388094073281353
165	0	17	5	17	31336	13996	3.19121776870054e-05	9.57365330610161e-05	0.000191473066122032	0.000191473066122032	0.00105310186367118	0.000382946132244064	3.19121776870054e-05	0	0	0	0	0	0	0	0.0387913689625607
166	0	17	5	18	38569	24467	2.59275584018253e-05	0.000155565350410952	0.000414840934429205	0	0.000492623609634681	0.000570406284840157	5.18551168036506e-05	0	0	0	0	0	0	0	0.0344916009318674
167	0	17	5	19	47760	26465	0.000104690117252931	8.37520938023451e-05	0.000711892797319933	0.000774706867671692	0.000586264656616415	0.000544388609715243	4.18760469011725e-05	0	0	0	0	0	0	0	0.0381945966370678
168	0	17	5	20	47343	25444	4.22448936484802e-05	8.44897872969605e-05	4.22448936484802e-05	0.000126734680945441	0.00181653042688465	0.00304163234269058	2.11224468242401e-05	0	0	0	0	0	2	0	0.0369395928313158
169	0	17	5	21	27223	17808	0	7.34672886897109e-05	0.00106527568600081	3.67336443448555e-05	0.000110200933034566	0.000551004665172832	3.67336443448555e-05	0	0	0	0	0	0	0	0.0414418800539084
170	0	17	5	22	29336	21120	0.000170439050995364	0	0.000681756203981456	3.40878101990728e-05	0.00170439050995364	0.000886283065175893	0.000102263430597218	0	0	0	0	0	0	0	0.0387513731060606
171	0	17	5	23	44047	30426	4.54060435443958e-05	9.08120870887915e-05	0.000385951370127364	6.81090653165936e-05	0.0010670420232933	0.00145299339342066	2.27030217721979e-05	0	0	0	0	0	0	0	0.0354410701373825
172	0	17	5	24	39748	23054	5.03169970816142e-05	5.03169970816142e-05	0.00077991345476502	0.000226426486867264	0.00186172889201972	0.00256616685116232	5.03169970816142e-05	0	0	0	0	0	0	0	0.037074997831179
173	0	17	5	25	45766	21672	0	6.55508456059083e-05	0.000284053664292269	0	0.000721059301664992	0.00225057903246952	2.18502818686361e-05	0	0	0	0	0	0	0	0.0366812015503876
174	0	17	5	26	40762	22118	4.90653059221824e-05	9.81306118443648e-05	0.000932240812521466	2.45326529610912e-05	0.000245326529610912	0.000883175506599284	2.45326529610912e-05	0	0	1	0	0	0	0	0.0396746541278597
175	0	17	5	27	52738	35617	7.58466380977663e-05	3.79233190488832e-05	5.68849785733247e-05	5.68849785733247e-05	0.00174447267624863	0.000417156509537715	3.79233190488832e-05	0	0	0	0	0	0	0	0.0381705365415392
176	0	17	5	28	18639	13846	0	5.36509469392135e-05	5.36509469392135e-05	5.36509469392135e-05	0.000482858522452921	0.00150222651429798	5.36509469392135e-05	0	0	0	0	0	0	0	0.0388161201791131
177	0	17	5	29	31112	20372	0	3.21419388017485e-05	0	6.4283877603497e-05	0.000321419388017485	0.00144638724607868	0	0	0	0	0	0	0	0	0.0414804633811113
178	0	17	5	30	39138	22346	0	5.11012315396801e-05	0.000970923399253922	7.66518473095202e-05	0.001277530788492	0.000587664162706321	2.55506157698401e-05	0	0	0	0	0	0	0	0.0366118320952296
179	0	17	5	31	17205	11907	0	0	5.81226387678001e-05	0	0.0002324905550712	0.0012205754141238	0	0	0	0	0	0	0	0	0.0368840178046527
180	0	17	5	32	32989	21302	0	6.06262693625148e-05	0	0	3.03131346812574e-05	9.09394040437722e-05	0	0	0	0	0	0	0	0	0.0379443714205239
181	0	17	5	33	36938	17797	0.000108289566300287	0	0.00110996805457794	0.000189506741025502	0.000703882180951865	0.00046023065677622	0	0	0	0	0	0	0	0	0.0364125414395685
182	0	17	5	34	40243	25158	7.45471262082847e-05	2.48490420694282e-05	0.000149094252416569	7.45471262082847e-05	0.00181398007106826	4.96980841388564e-05	0	0	0	0	0	0	0	0	0.0381620955560855
183	0	17	5	35	21744	19865	0	4.59896983075791e-05	4.59896983075791e-05	4.59896983075791e-05	0	0.000459896983075791	0	0	0	0	0	0	0	0	0.0441359174427385
184	0	17	5	36	33030	14250	0	3.02755071147442e-05	0	0	0.000181653042688465	0.000484408113835907	0	0	0	0	0	0	0	0	0.0431898245614035
185	0	17	5	37	26303	12510	3.80184769798122e-05	3.80184769798122e-05	0.000114055430939437	0	0.000228110861878873	0.000418203246777934	0	0	0	0	0	0	0	0	0.0362603517186251
186	0	17	5	38	27946	18165	0	0	0	3.57832963572604e-05	0.000286266370858083	0.000178916481786302	0	0	0	0	0	0	0	0	0.035706963941646
187	0	17	5	39	26295	17697	0	3.80300437345503e-05	0	3.80300437345503e-05	0.000836660962160107	0.000494390568549154	0	0	0	0	0	0	0	0	0.0363963948691869
188	0	17	5	40	20063	12025	4.98429945671136e-05	0	4.98429945671136e-05	0	0.000398743956536909	0.000548272940238249	4.98429945671136e-05	0	0	0	0	0	0	0	0.0362813305613306
189	0	17	5	41	36520	30807	0	2.7382256297919e-05	5.47645125958379e-05	2.7382256297919e-05	0.000246440306681271	0.000465498357064622	0	0	0	0	0	0	0	0	0.035708442886357
190	0	17	5	42	43765	22992	6.85479264252256e-05	2.28493088084085e-05	0.000594082029018622	0.000274191705700903	0.000342739632126128	0.00125671198446247	4.56986176168171e-05	0	0	0	0	0	0	0	0.0409540709812109
191	0	17	5	43	46470	41178	0	0	0	0	2.1519259737465e-05	8.60770389498601e-05	0	0	0	0	0	0	0	0	0.035044926902715
192	0	17	5	44	27675	11224	3.613369467028e-05	3.613369467028e-05	0.00021680216802168	7.22673893405601e-05	0.00166214995483288	0.0001806684733514	0	0	0	0	0	0	0	0	0.0415305595153243
193	0	17	5	45	18528	16526	0	0	5.39723661485319e-05	0	0	0.000323834196891192	0	0	0	0	0	0	0	0	0.0377500302553552
194	0	17	5	46	44206	38625	0	2.26213636157988e-05	0.000271456363389585	2.26213636157988e-05	0.000452427272315975	0.000158349545310591	4.52427272315975e-05	0	0	0	0	0	0	0	0.0383893851132686
195	0	17	5	47	14168	10121	0	0	0.000211744776962168	0	0.00176453980801807	0.000917560700169396	7.05815923207228e-05	0	0	0	0	0	0	0	0.038256496393637
196	0	17	5	48	43329	33649	0	0	0	0	9.23169240000923e-05	0.000323109234000323	2.30792310000231e-05	0	0	0	0	0	0	0	0.0363166810306398
197	0	17	5	49	30377	14785	6.58392863021365e-05	0	0.000724232149323501	6.58392863021365e-05	0.00187641965961089	9.87589294532047e-05	0	0	0	0	0	0	0	0	0.040949678728441
198	0	17	5	50	28483	18481	0	7.02173226134887e-05	0	0	0.000175543306533722	0.000245760629147211	0	0	0	0	0	0	0	0	0.0385211839186191
199	0	17	5	51	21613	10241	0	0	0.000138805348632767	0	0.000740295192708092	0.000555221394531069	4.62684495442558e-05	0	0	0	0	1	0	0	0.0399560589786154
200	0	17	5	52	46652	23849	2.14353082397325e-05	6.43059247191975e-05	8.574123295893e-05	4.2870616479465e-05	0	0.000814541713109835	0	0	0	0	0	0	0	0	0.0379466644303744
201	0	17	5	53	42483	23573	0	2.35388272956241e-05	0	2.35388272956241e-05	2.35388272956241e-05	0.000353082409434362	0	0	0	0	0	0	0	0	0.0380860306282611
202	0	17	5	54	9863	8770	0	0	0	0	0	0.000101389029706986	0.000202778059413971	0	0	0	0	0	0	0	0.040757810718358
203	0	17	5	55	24185	18686	0	0	0	0	0.000165391771759355	0.000372131486458549	0	0	0	0	0	0	0	0	0.0381767633522423
204	0	17	5	56	27435	18538	0	0.000109349371241115	0	7.28995808274102e-05	3.64497904137051e-05	3.64497904137051e-05	0	0	0	0	0	0	0	0	0.0410162369187615
205	0	17	5	57	24897	21515	0	0	0	0	0	0.000321323854279632	0	0	0	0	0	0	0	0	0.0397335347432024
206	0	17	5	58	16791	13228	0	0	0	5.95557143707939e-05	0	0.000238222857483176	0	0	0	0	0	0	0	0	0.038712957363169
207	0	17	5	59	17705	7408	5.64812199943519e-05	5.64812199943519e-05	0	5.64812199943519e-05	0.00220276757977972	0.000338887319966111	0	0	0	0	0	0	0	0	0.0362300215982721
208	0	17	5	60	39722	22840	0	0	0	0	2.51749660137959e-05	0.000100699864055184	0	0	0	0	0	0	0	0	0.0355707530647986
209	0	17	5	61	52277	37689	0	1.91288712053102e-05	0	1.91288712053102e-05	1.91288712053102e-05	0.000306061939284963	0	0	0	0	0	0	0	0	0.0360394279497997
210	0	17	5	62	31168	15587	3.20841889117043e-05	0	6.41683778234086e-05	3.20841889117043e-05	0	0.000160420944558522	3.20841889117043e-05	0	0	0	0	0	0	0	0.0375807403605569
211	0	17	5	63	14596	13147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0399466798509166
212	0	17	5	64	8581	7668	0	0	0	0	0	0.000349609602610418	0	0	0	0	0	0	0	0	0.037292905581638
213	0	17	5	65	11701	9177	0	0	0	0	0.000170925561917785	0.000256388342876677	0	0	0	0	0	0	0	0	0.0364280265882097
214	0	17	5	66	12771	7642	0.000234907211651398	0.000156604807767598	0	7.83024038837992e-05	0.00219246730874638	0.000704721634954193	0	0	0	0	0	0	0	0	0.0409879612666841
215	0	17	5	67	6547	5579	0	0.000152741713762028	0.000152741713762028	0	0.00305483427524057	0.00137467542385826	0	0	0	0	0	0	0	0	0.044202545259007
216	0	17	5	68	26104	15210	7.66166104811523e-05	3.83083052405762e-05	0.000881091020533252	0.000114924915721728	0.000344774747165185	0.000459699662886914	3.83083052405762e-05	0	0	0	0	0	0	0	0.0404724523339908
217	0	17	5	69	22217	15191	9.00211549714183e-05	0	9.00211549714183e-05	0	0.00256560291668542	0.00117027501462844	0	0	0	0	0	1	0	0	0.0403307221381081
218	0	17	5	70	12563	10437	0.000318395287749741	7.95988219374353e-05	7.95988219374353e-05	0.000477592931624612	0.00565151635755791	0.00151237761681127	7.95988219374353e-05	0	0	0	0	0	0	0	0.0455250550924595
219	0	17	5	71	45932	33235	0	0	0	0	0	2.17713141165201e-05	0	0	0	0	0	0	0	0	0.0354893937114488
220	0	17	5	72	47970	22296	0.000187617260787992	0.000208463623097769	8.33854492391078e-05	0.000104231811548885	0.00227225349176569	0.002710027100271	0.000104231811548885	0	0	0	0	0	0	0	0.0400402314316469
221	0	17	5	73	28073	11637	7.12428311901115e-05	3.56214155950557e-05	0.000783671143091226	0.000463078402735725	0.000641185480711004	0.00284971324760446	7.12428311901115e-05	0	0	0	0	0	1	0	0.039161725530635
222	0	17	5	74	18397	16844	0	0	0	0	5.43566885905311e-05	0.000815350328857966	0	0	0	0	0	0	0	0	0.037070588933745
223	0	17	5	75	44288	24402	6.77384393063584e-05	4.51589595375723e-05	0.000858020231213873	6.77384393063584e-05	0.00117413294797688	0.00219020953757225	6.77384393063584e-05	0	0	1	0	0	0	0	0.0386293336611753
224	0	17	5	76	17353	10970	0.00011525384659713	5.76269232985651e-05	0	5.76269232985651e-05	0.00149830000576269	0.000979657696075607	0.000172880769895695	0	0	0	0	0	0	0	0.0350052871467639
225	0	17	5	77	35630	26755	0	0	0	0	5.61324726354196e-05	0.000196463654223969	0	0	0	0	0	0	0	0	0.0360217529433751
226	0	17	5	78	38299	19160	5.22206846131753e-05	5.22206846131753e-05	0.000130551711532938	2.61103423065876e-05	0.000966082665343743	0.000731089584584454	5.22206846131753e-05	0	0	0	0	0	0	0	0.0391601252609603
227	0	17	5	79	26836	15859	0	0	0	3.72633775525414e-05	0	0.000298107020420331	0	0	0	0	0	0	0	0	0.0371822939655716
228	0	17	5	80	46012	30462	0	6.52003825089107e-05	0	0	6.52003825089107e-05	8.69338433452143e-05	0	0	0	0	0	0	0	0	0.0366916157835992
229	0	17	5	81	28984	18088	0	0.000103505382279879	0.000207010764559757	3.45017940932929e-05	0.000552028705492686	0.000655534087772564	3.45017940932929e-05	0	0	0	0	0	0	0	0.0363339230429014
230	0	17	5	82	39430	21485	0	0	7.60841998478316e-05	0	0.000431143799137712	0.000126806999746386	0	0	0	0	0	0	0	0	0.0379754712590179
231	0	17	5	83	47036	23054	6.37809337528701e-05	0	0.000148822178756697	0.000106301556254784	0.00110553618504975	0.00012756186750574	2.12603112509567e-05	0	0	0	0	0	0	0	0.0385080246378069
232	0	17	5	84	24728	18918	0.000889679715302491	8.08799741184083e-05	0.00634907796829505	0.00190067939178259	0.000242639922355225	0.000323519896473633	4.04399870592041e-05	0	0	0	0	0	0	0	0.0427063643091236
233	0	17	5	85	17847	9165	0.00156889113016193	5.60318260772119e-05	0.0094693786070488	0.0023533366952429	0.000112063652154424	0.000280159130386059	5.60318260772119e-05	0	0	4	0	0	0	0	0.0426936170212766
234	0	17	5	86	34546	24652	0.000231575290916459	0	0.000521044404562033	0.000434203670468361	0.00170786777050889	0.000144734556822787	0	0	0	0	0	0	0	0	0.0406774298231381
235	0	17	5	87	34924	18248	8.59008131943649e-05	2.86336043981216e-05	8.59008131943649e-05	0	0.00223342114305349	0.000400870461573703	2.86336043981216e-05	0	0	0	0	0	0	0	0.0380252630425252
236	0	17	5	88	40723	28411	0	4.91122952631191e-05	0	0	0.000196449181052476	0.000221005328684036	0	0	0	0	0	0	0	0	0.0368001830277005
237	0	17	5	89	47647	27525	8.3950720926816e-05	4.1975360463408e-05	0.00010493840115852	0.000587655046487712	0.00113333473251202	0.00113333473251202	2.0987680231704e-05	0	0	0	0	0	0	0	0.0360229246139873
238	0	17	5	90	48301	25194	4.1407010206828e-05	0	0.000269145566344382	0	0.00155276288275605	0.000662512163309248	2.0703505103414e-05	0	0	0	0	0	0	0	0.0379813844566167
239	0	17	5	91	30766	21875	0	0	0	0	6.50068257167002e-05	0.000325034128583501	0	0	0	0	0	0	0	0	0.0390112914285714
240	0	17	5	92	21282	16011	0	9.3976130062964e-05	4.6988065031482e-05	0	0.000516868715346302	0.000751809040503712	0	0	0	0	0	0	0	0	0.0396235088376741
241	0	17	5	93	32095	21651	6.23150023368126e-05	3.11575011684063e-05	0.000810095030378564	3.11575011684063e-05	0.000997040037389001	0.00208755257828322	6.23150023368126e-05	0	0	0	0	0	0	0	0.0383542099672071
242	0	17	5	94	22780	15987	0	4.38981562774364e-05	0.000351185250219491	8.77963125548727e-05	0.000570676031606673	0.000570676031606673	0	0	0	0	0	0	0	0	0.0379534621880278
243	0	17	5	95	13758	11465	0	0	0	0	0	0.000218054949847362	0	0	0	0	0	0	0	0	0.0421782817269952
244	0	17	5	96	22130	15076	4.51875282422052e-05	0.000135562584726615	9.03750564844103e-05	0	0.00122006326253954	0.000316312697695436	9.03750564844103e-05	0	0	0	0	0	0	0	0.0367288405412576
245	0	17	5	97	32586	22393	3.06880255324372e-05	3.06880255324372e-05	0.000184128153194623	0	0.00116614497023262	0.000613760510648745	6.13760510648745e-05	0	0	0	0	0	0	0	0.0391754566159068
246	0	17	5	98	36649	30224	2.72858741029769e-05	0	0	2.72858741029769e-05	0.00079129034898633	0.000163715244617861	0	0	0	0	0	0	0	0	0.037071201694018
247	0	17	5	99	30470	17470	0.000131276665572694	0	0	6.56383327863472e-05	0.00137840498851329	0.000459468329504431	0	0	0	0	0	0	0	0	0.0392167716084717
248	0	17	5	100	31943	16870	0	0	0	0	3.13057633910403e-05	0.000156528816955201	0	0	0	0	0	0	0	0	0.0391843509187908
249	0	17	5	101	38170	12771	2.61985852763951e-05	0	0	2.61985852763951e-05	0.000602567461357087	7.85957558291852e-05	0	0	0	0	0	0	0	0	0.0384818729935009
250	0	17	5	102	34384	19178	0	2.90832945556073e-05	0	2.90832945556073e-05	0.000203583061889251	0.000145416472778036	0	0	0	0	0	0	0	0	0.0377416831786422
251	0	17	5	103	47986	28223	4.16788229900388e-05	2.08394114950194e-05	0.000416788229900388	4.16788229900388e-05	0.000250072937940233	0.000250072937940233	2.08394114950194e-05	0	0	0	0	0	0	0	0.037830492860433
252	0	17	5	104	36113	20068	0	2.76908592473624e-05	0.000166145155484175	0	0.00157837897709966	0.000498435466452524	0	0	0	0	0	0	0	0	0.0377160653777158
253	0	17	5	105	35314	17893	2.83173812085858e-05	5.66347624171717e-05	0.000396443336920202	2.83173812085858e-05	0.0011893300107606	0.000141586906042929	2.83173812085858e-05	0	0	0	0	0	0	0	0.0382909517688482
254	0	17	5	106	18143	13962	5.51176762387698e-05	0.00011023535247754	0	0	0.000275588381193849	0.000385823733671388	0	0	0	0	0	0	0	0	0.0387375017905744
255	0	17	5	107	21008	15778	0	4.76009139375476e-05	0	0	0	9.52018278750952e-05	0	0	0	0	0	0	0	0	0.0389038534668526
256	0	17	5	108	37837	16362	0	0	0	0	0.000845733012659566	0.000237862409810503	2.64291566456114e-05	0	0	0	0	0	0	0	0.0388282606038382
257	0	17	5	109	47606	11109	4.20115111540562e-05	4.20115111540562e-05	2.10057555770281e-05	0	0.000567155400579759	0.000210057555770281	2.10057555770281e-05	0	0	0	0	0	0	0	0.0371668016923215
258	0	17	5	110	33212	20927	6.02191978802842e-05	0	0.000150547994700711	0	0.00042153438516199	0.000150547994700711	3.01095989401421e-05	0	0	0	0	0	0	0	0.0376478711712142
259	0	17	5	111	21184	13370	0.000236027190332326	9.44108761329305e-05	0	9.44108761329305e-05	0.0032571752265861	0.00155777945619335	0	1	0	0	0	0	1	0	0.0425864622288706
260	0	17	5	112	28446	18801	0.000246080292484005	3.5154327497715e-05	0.0014061730999086	3.5154327497715e-05	0.00358574140476693	0.00239049426984462	0.00014061730999086	0	0	0	0	0	0	0	0.0441933939684059
261	0	17	5	113	11608	8620	0	0	8.61474844934528e-05	0	8.61474844934528e-05	0.000430737422467264	0	0	0	0	0	0	0	0	0.037342807424594
262	0	17	5	114	47241	30156	2.11680531741496e-05	0	2.11680531741496e-05	2.11680531741496e-05	0.000550369382527889	2.11680531741496e-05	2.11680531741496e-05	0	0	0	0	0	0	0	0.0367578591325109
263	0	17	5	115	25304	17825	0	7.90388871324692e-05	7.90388871324692e-05	3.95194435662346e-05	3.95194435662346e-05	0.000829908314890926	0	0	0	0	0	0	0	0	0.0384102103786816
264	0	17	5	116	49127	25176	2.03554053778981e-05	0	0	4.07108107557962e-05	8.14216215115924e-05	0.000244264864534777	2.03554053778981e-05	0	0	0	0	0	0	0	0.0402633460438513
265	0	17	5	117	28660	16712	0.000174459176552687	0	0.000104675505931612	0.000104675505931612	0.00296580600139567	0.00286113049546406	0.000139567341242149	0	0	0	0	0	0	0	0.0432455720440402
266	0	17	5	118	45740	31093	4.37254044599913e-05	2.18627022299956e-05	2.18627022299956e-05	0	0.000612155662439878	0.000174901617839965	0	0	0	0	0	0	0	0	0.0366506930820442
267	0	17	5	119	45737	23093	0	0	0	0	0.000327962043859457	0.000218641362572972	0	0	0	0	0	0	0	0	0.0359692547525224
268	0	17	5	120	23444	11738	4.26548370585224e-05	8.53096741170449e-05	0.00119433543763863	0.000127964511175567	0.000853096741170449	0.000213274185292612	0	0	0	0	0	0	0	0	0.0386349463281649
269	0	17	5	121	23534	21087	0.000127475142347242	4.24917141157474e-05	0.00208209399167162	4.24917141157474e-05	0.00152970170816691	0.000552392283504717	8.49834282314949e-05	0	0	0	0	0	0	0	0.0420671977995922
270	0	17	5	122	27156	20262	3.68242745617911e-05	3.68242745617911e-05	7.36485491235823e-05	0	0.00110472823685373	0.000184121372808956	7.36485491235823e-05	0	0	0	0	0	0	0	0.0413433520876518
271	0	17	5	123	25247	14928	3.96086663762031e-05	0.000118825999128609	0.000118825999128609	0	0.000475303996514437	0.000277260664633422	0	0	0	0	0	0	0	0	0.0435451500535906
272	0	17	5	124	32836	20583	3.04543793397491e-05	3.04543793397491e-05	0.000243635034717992	3.04543793397491e-05	0.0014922645876477	0.000365452552076989	0	0	0	0	0	1	0	0	0.0424098527911383
273	0	17	5	125	33389	20166	0	0	0	2.99499835275091e-05	0.000359399802330109	0.000179699901165054	0	0	0	0	0	0	0	0	0.0384479321630467
274	0	17	5	126	37326	21479	2.67909767990141e-05	0	5.35819535980282e-05	0	0.000107163907196056	0.000321491721588169	0	0	0	0	0	0	0	0	0.0394463894967177
275	0	17	5	127	12505	10523	0	7.9968012794882e-05	0	0	0	0.000319872051179528	0	0	0	0	0	0	0	0	0.0418613513256676
276	0	17	5	128	28269	18866	0	7.07488768615798e-05	3.53744384307899e-05	0	7.07488768615798e-05	0.00014149775372316	0	0	0	0	0	0	0	0	0.036846019293968
277	0	17	5	129	43037	29242	4.64716406812743e-05	0	0	0	0.000255594023747008	0.000232358203406371	0	0	0	0	0	0	0	0	0.0362861637370905
278	0	17	5	130	50756	31325	0.000118212625108362	1.97021041847269e-05	1.97021041847269e-05	1.97021041847269e-05	0.000492552604618173	0.000433446292063992	0	0	0	0	0	0	0	0	0.0366521947326417
279	0	17	5	131	17693	9119	0.000847792912451252	0.000282597637483751	0.00226078109987	0.00259989826485051	0.00197818346238625	0.00384332786977901	0.000226078109987001	0	0	0	0	0	0	0	0.0431591183243777
280	0	17	5	132	21488	8345	0.000418838421444527	0.000372300819061802	0.00134959046909903	0.00255956813104989	0.000837676842889054	0.00293186895011169	0	0	0	2	0	0	0	0	0.0444153385260635
281	0	17	5	133	10080	4436	9.92063492063492e-05	0	0	9.92063492063492e-05	0.00198412698412698	9.92063492063492e-05	0	0	0	0	0	0	0	0	0.0376997294860234
282	0	17	5	134	18508	10130	5.40306894315971e-05	0	5.40306894315971e-05	0.000216122757726389	0.00205316619840069	0.000432245515452777	5.40306894315971e-05	0	0	0	0	1	0	0	0.0424307996051333
283	0	17	5	135	12803	9020	0	0.000156213387487308	0	0.000156213387487308	0.000234320081230961	0.00124970709989846	0	0	0	0	0	0	0	0	0.0443567627494457
284	0	17	5	136	20658	17649	0	0	0	0	0	0.000290444379901249	0	0	0	0	0	0	0	0	0.0400368292821123
285	0	17	5	137	20458	17081	0	4.88806334930101e-05	0	9.77612669860201e-05	0.00014664190047903	0.000537686968423111	0	0	0	0	0	0	0	0	0.0414858614835197
286	0	17	5	138	8500	7304	0	0	0.000117647058823529	0	0	0.000352941176470588	0	0	0	0	0	0	0	0	0.0397118017524644
287	0	17	5	139	49613	30430	0	0	2.01560074980348e-05	0	0.000866708322415496	0.000322496119968557	0	0	0	0	0	0	0	0	0.0377739073282944
288	0	17	5	140	13538	10136	0	0	0.000147732309055991	7.38661545279953e-05	0.000812527699807948	0.00236371694489585	0	0	0	0	0	0	0	0	0.0497690410418311
289	0	17	5	141	24843	21697	0.000161011150022139	0.000161011150022139	0.000241516725033209	0.000120758362516604	0.00213339773779334	0.00128808920017711	4.02527875055348e-05	0	0	0	0	1	1	0	0.0405509056551597
290	0	17	5	142	22398	17397	0.0001339405304045	4.46468434681668e-05	0.00138405214751317	0	0.000803643182427002	0.000758996338958836	0	0	0	0	0	0	0	0	0.0462487785250331
291	0	17	5	143	16943	10222	0	0	0.000118042849554388	0	0.000354128548663165	0.000590214247771941	0	0	0	0	0	0	0	0	0.0401217961260027
292	0	17	5	144	23679	20054	0	4.22315131551164e-05	4.22315131551164e-05	0	0.000760167236792094	0.000211157565775582	4.22315131551164e-05	0	0	0	0	0	0	0	0.0364113393836641
293	0	17	5	145	38693	21303	5.16889359832528e-05	0	5.16889359832528e-05	0.000103377871966506	0.000697800635773913	0.00155066807949758	0	0	0	0	0	0	0	0	0.0393254471201239
294	0	17	5	146	36777	18121	5.43818147211572e-05	0	0.000163145444163472	0	0.000435054517769258	0.000244718166245208	2.71909073605786e-05	0	0	0	0	0	0	0	0.0378264444567077
295	0	17	5	147	23380	18446	0	4.27715996578272e-05	0	4.27715996578272e-05	0.000513259195893926	0.000256629597946963	0	0	0	0	0	0	0	0	0.0361117857530088
296	20	17	6	1	22759	13087	0.000746957247682236	0.00114240520233754	0.00254844237444527	0.00514082341051892	0	0.0001318159848851	0	0	0	1	1	0	0	0	0.0592116604263773
297	20	17	6	2	24793	8954	0.00395272859274795	0.000484007582785464	0.00306538135764127	0.000927681200338805	0	4.0333965232122e-05	0	0	0	0	0	0	0	0	0.0526048693321421
298	20	17	6	3	22820	9548	0.00333041191936897	0.00113935144609991	0.00385626643295355	0.00232252410166521	0.000175284837861525	0	8.76424189307625e-05	1	0	2	0	0	0	0	0.0578041474654378
299	20	17	6	4	34476	10045	0.0029585798816568	0.000812159183199907	0.00179835247708551	0.00272653440074255	8.70170553428472e-05	2.90056851142824e-05	0	1	0	0	0	0	0	0	0.0574881035340966
300	20	17	6	5	35970	22325	0	0	0	2.78009452321379e-05	0	0.000111203780928552	0	0	0	0	0	0	0	0	0.0414242329227324
301	20	17	6	6	91821	21527	0.00288605003212773	0.000936604916086734	0.00107818472898357	0.00789579725770793	0.000424739438690496	5.44537741910892e-05	5.44537741910892e-05	1	2	0	1	0	0	0	0.0557128257537046
302	20	17	6	7	68746	21800	0.00180374130858523	0.000785500247287115	0.00138189858319029	0.0077968172693684	0.000261833415762372	7.27315043784366e-05	8.72778052541239e-05	1	0	1	1	0	0	0	0.0558775229357798
303	20	17	6	8	65509	20728	0.000549542810911478	0.000778518982124594	0.00137385702727869	0.00880795005266452	0.000198446015051367	1.52650780808744e-05	7.63253904043719e-05	1	0	0	1	0	0	0	0.0610039560015438
304	20	17	6	9	22440	21903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326774871022234
